NET_PRICE,CONTROL,UGDS,PCTPELL,PCTFLOAN,GRAD_DEBT_MDN_SUPP,RPY_3YR_RT_SUPP,SATVRMID,SATMTMID,MD_EARN_WNE_P10,INSTNM
4994.0,1,2861.0,0.3122,0.2271,16500.0,0.4797687861,500.0,480.0,36355.0,Eastern New Mexico University-Main Campus
11364.0,1,1201.0,0.3303,0.4532,19085.0,0.7267605634,605.0,610.0,61977.0,New Mexico Institute of Mining and Technology
9979.0,1,10674.0,0.4422,0.3076,17095.0,0.4539155301,525.0,505.0,38178.0,New Mexico State University-Main Campus
28993.0,2,5168.0,0.2801,0.5162,25000.0,0.6887254902,595.0,600.0,70089.0,Adelphi University
26073.0,2,639.0,0.2624,0.7376,25500.0,0.8680781759,640.0,640.0,125798.0,Albany College of Pharmacy and Health Sciences
24627.0,2,1460.0,0.3936,0.639,26000.0,0.7120470127,585.0,600.0,51312.0,Alfred University
32514.0,2,3007.0,0.1509,0.3291,18000.0,0.8716356108,740.0,748.0,74415.0,Barnard College
17907.0,2,1807.0,0.3005,0.5854,24250.0,0.7144837145,570.0,580.0,57447.0,Canisius College
17405.0,2,690.0,0.5058,0.7832,23250.0,0.5981595092,547.0,520.0,47211.0,Cazenovia College
31339.0,2,2790.0,0.2303,0.6733,26000.0,0.862508859,630.0,650.0,86334.0,Clarkson University
24489.0,2,3152.0,0.1137,0.1229,15000.0,0.8646788991,705.0,720.0,86737.0,Colgate University
12836.0,2,8832.0,0.2332,0.1674,21500.0,0.7604951561,745.0,775.0,97540.0,Columbia University in the City of New York
29011.0,2,15451.0,0.1737,0.2563,14000.0,0.8747210711,730.0,775.0,98321.0,Cornell University
19145.0,2,1388.0,0.3153,0.6461,25000.0,0.6309630963,553.0,575.0,61994.0,D'Youville  University
21627.0,2,1131.0,0.4817,0.6939,25000.0,0.5201923077,532.0,527.0,60238.0,Dominican University New York
35320.0,2,9669.0,0.1921,0.4442,24300.0,0.7651877133,690.0,700.0,78820.0,Fordham University
26296.0,2,2049.0,0.1814,0.3428,17000.0,0.8981481481,730.0,745.0,77214.0,Hamilton College
22803.0,2,1159.0,0.3735,0.5616,27000.0,0.704610951,565.0,545.0,52097.0,Hartwick College
17195.0,2,723.0,0.4343,0.9035,24750.0,0.5411585366,515.0,491.0,44617.0,Hilbert College
30476.0,2,1639.0,0.2237,0.64,27000.0,0.8040816327,635.0,635.0,68706.0,Hobart William Smith Colleges
32511.0,2,6004.0,0.2149,0.4462,23621.0,0.7103298071,635.0,640.0,68703.0,Hofstra University
23290.0,2,841.0,0.354,0.6011,25250.0,0.7634920635,600.0,585.0,41253.0,Houghton University
29068.0,2,2667.0,0.2792,0.4848,25999.0,0.7248603352,580.0,580.0,70388.0,Iona University
27314.0,2,1118.0,0.402,0.8701,27000.0,0.5990299111,563.0,567.0,51533.0,Keuka College
23974.0,2,2604.0,0.3088,0.618,23000.0,0.6846381093,605.0,610.0,60174.0,Le Moyne College
23460.0,2,5909.0,0.2028,0.2909,23577.0,0.5249953883,605.0,605.0,54935.0,Long Island University
20200.0,2,1326.0,0.291,0.5167,25000.0,0.6888331242,575.0,550.0,54461.0,Manhattanville College
36099.0,2,5097.0,0.1471,0.4806,25000.0,0.7929493545,647.0,632.0,74865.0,Marist College
30721.0,2,1713.0,0.2753,0.6243,25750.0,0.5791710946,590.0,562.0,48320.0,Marymount Manhattan College
14211.0,2,5860.0,0.5144,0.5528,19637.0,0.3968291529,520.0,530.0,49429.0,Mercy College
25978.0,2,3248.0,0.2766,0.6247,27000.0,0.6782115869,585.0,630.0,72153.0,Molloy College
21927.0,2,1560.0,0.2841,0.6743,26007.0,0.6720306513,540.0,545.0,62765.0,Mount Saint Mary College
21066.0,2,2253.0,0.469,0.6504,25000.0,0.5485278081,560.0,555.0,56282.0,College of Mount Saint Vincent
39565.0,2,28556.0,0.1838,0.2553,20500.0,0.7645899651,735.0,775.0,79812.0,New York University
18902.0,2,2764.0,0.2799,0.5961,25475.0,0.7225237449,570.0,577.0,55429.0,Niagara University
21861.0,2,3345.0,0.3925,0.4728,23334.0,0.5828092243,590.0,620.0,63609.0,New York Institute of Technology
22414.0,2,975.0,0.3727,0.4643,25641.0,0.4144200627,490.0,481.0,44503.0,Alliance University
27937.0,2,7820.0,0.2549,0.4717,23250.0,0.6359074435,615.0,600.0,69137.0,Pace University
45816.0,2,3869.0,0.1775,0.3293,26000.0,0.7495361781,655.0,645.0,52718.0,Pratt Institute-Main
31456.0,2,5579.0,0.1789,0.4496,23750.0,0.9167983149,700.0,740.0,100141.0,Rensselaer Polytechnic Institute
25860.0,2,1085.0,0.3578,0.6572,23750.0,0.6429330499,560.0,575.0,47191.0,Roberts Wesleyan University
30765.0,2,13085.0,0.2658,0.5242,26778.0,0.7653061224,670.0,690.0,69250.0,Rochester Institute of Technology
31171.0,2,6417.0,0.1673,0.4259,21000.0,0.8003255562,700.0,745.0,75226.0,University of Rochester
25187.0,2,1742.0,0.2703,0.8173,26000.0,0.708886619,580.0,590.0,58527.0,St Bonaventure University
15171.0,2,2364.0,0.483,0.6946,23250.0,0.5133004926,560.0,555.0,57888.0,St. Francis College
28020.0,2,2227.0,0.2092,0.6044,27000.0,0.8469520104,665.0,645.0,68520.0,St Lawrence University
17105.0,2,1051.0,0.2202,0.3412,23198.0,0.6612111293,568.0,568.0,60394.0,St. Thomas Aquinas College
20104.0,2,1499.0,0.1455,0.4683,27000.0,0.8251121076,710.0,655.0,47659.0,Sarah Lawrence College
31730.0,2,2676.0,0.1588,0.3338,19500.0,0.8585858586,675.0,680.0,68541.0,Skidmore College
15992.0,2,3753.0,0.3326,0.536,22000.0,0.6162211146,573.0,583.0,60260.0,St. Joseph's University-New York
26720.0,2,2586.0,0.2755,0.6866,23250.0,0.750155376,590.0,600.0,58703.0,St. John Fisher University
23286.0,2,10058.0,0.2259,0.2877,25000.0,0.6214013181,600.0,605.0,68177.0,St. John's University-New York
11998.0,1,2778.0,0.5144,0.6634,20000.0,0.5211672832,540.0,540.0,42326.0,SUNY College of Technology at Canton
16366.0,1,1806.0,0.4767,0.5185,16023.0,0.610015983,540.0,530.0,42620.0,SUNY College of Agriculture and Technology at Cobleskill
6934.0,1,8918.0,0.3308,0.2254,14718.0,0.646925859,545.0,555.0,64404.0,Farmingdale State College
17568.0,1,12556.0,0.398,0.4808,19500.0,0.6716621253,595.0,590.0,63760.0,SUNY at Albany
19307.0,1,14303.0,0.2658,0.3938,18500.0,0.7553921569,685.0,705.0,77436.0,Binghamton University
19344.0,1,21303.0,0.3172,0.392,19000.0,0.6839523476,620.0,650.0,65856.0,University at Buffalo
16357.0,1,17900.0,0.3596,0.3108,18228.0,0.7157913541,670.0,720.0,70686.0,Stony Brook University
10309.0,1,1924.0,0.3921,0.4176,17250.0,0.6399176955,600.0,620.0,62275.0,SUNY Polytechnic Institute
16720.0,1,5668.0,0.3783,0.5958,20000.0,0.623253493,560.0,575.0,51733.0,SUNY Brockport
9945.0,1,6024.0,0.5467,0.5018,21028.0,0.5734686208,515.0,530.0,47728.0,SUNY Buffalo State University
19273.0,1,5974.0,0.2948,0.6274,21500.0,0.7257810035,580.0,585.0,57352.0,SUNY Cortland
15792.0,1,3540.0,0.4041,0.6865,24250.0,0.6822299652,595.0,590.0,48236.0,SUNY at Fredonia
19345.0,1,4450.0,0.2543,0.4767,19500.0,0.7771601819,615.0,625.0,60136.0,SUNY College at Geneseo
16664.0,1,6142.0,0.3408,0.4217,18750.0,0.7054176072,624.0,610.0,54978.0,State University of New York at New Paltz
14582.0,1,6095.0,0.4123,0.5278,20880.0,0.6817172465,585.0,585.0,52421.0,State University of New York at Oswego
19559.0,1,3369.0,0.3619,0.3669,21067.0,0.5986038394,625.0,595.0,44940.0,SUNY at Purchase College
6352.0,1,3936.0,0.4739,0.2329,14997.0,0.4868035191,595.0,570.0,56415.0,SUNY College at Old Westbury
16227.0,1,4286.0,0.3874,0.5647,21196.0,0.6348764358,570.0,575.0,52309.0,SUNY College at Plattsburgh
21828.0,1,1399.0,0.2164,0.4368,23250.0,0.7951612903,594.0,600.0,87534.0,SUNY Maritime College
32516.0,2,14515.0,0.1692,0.3761,26000.0,0.7873063044,650.0,660.0,74446.0,Syracuse University
34163.0,2,2072.0,0.1452,0.4612,25337.0,0.8590604027,670.0,690.0,74739.0,Union College
35236.0,2,2500.0,0.214,0.4316,18625.0,0.9332023576,735.0,745.0,64639.0,Vassar College
13704.0,2,448.0,0.6752,0.7087,21250.0,0.4266055046,510.0,445.0,35285.0,Villa Maria College
50183.0,3,3521.0,0.1667,0.2773,27000.0,0.6702702703,630.0,622.0,49515.0,School of Visual Arts
13897.0,1,18486.0,0.2832,0.4243,20231.0,0.715567072,610.0,605.0,48352.0,Appalachian State University
22733.0,2,1045.0,0.3955,0.7448,25877.0,0.5013812155,525.0,535.0,46112.0,Barton College
21238.0,2,1426.0,0.2768,0.5317,26000.0,0.4229665072,576.0,542.0,46832.0,Belmont Abbey College
20401.0,2,438.0,0.292,0.8584,16000.0,0.6990291262,543.0,503.0,59915.0,Cabarrus College of Health Sciences
22690.0,2,3313.0,0.3347,0.4481,22500.0,0.5718142549,575.0,555.0,51142.0,Campbell University
18861.0,2,1132.0,0.3787,0.6339,25000.0,0.5787348587,535.0,535.0,43706.0,Catawba College
16942.0,2,920.0,0.6927,0.7627,29491.0,0.3107971746,475.0,503.0,36791.0,Chowan University
31416.0,2,6815.0,0.1313,0.1651,13000.0,0.8887993554,745.0,768.0,97418.0,Duke University
4060.0,1,1807.0,0.5853,0.5707,21463.0,0.2630930376,500.0,465.0,37070.0,Elizabeth City State University
6623.0,1,4986.0,0.5151,0.4766,22987.0,0.2935750636,480.0,455.0,37600.0,Fayetteville State University
19785.0,2,1980.0,0.4167,0.5944,24222.0,0.5099183197,545.0,543.0,45181.0,Gardner-Webb University
23841.0,2,1025.0,0.3901,0.4613,26000.0,0.5105657805,550.0,525.0,43545.0,Guilford College
39317.0,2,4871.0,0.1085,0.419,24575.0,0.7039819684,608.0,595.0,54945.0,High Point University
25495.0,2,869.0,0.4366,0.6268,17375.0,0.5526315789,590.0,550.0,41587.0,Lees-McRae College
15440.0,2,890.0,0.7574,0.9041,31125.0,0.1564310545,460.0,439.0,32344.0,Livingstone College
19897.0,2,1411.0,0.3274,0.595,25000.0,0.6607981221,605.0,581.0,45455.0,Meredith College
18855.0,2,1512.0,0.3731,0.5582,27000.0,0.4725806452,585.0,585.0,45408.0,Methodist University
24828.0,2,851.0,0.4012,0.7325,25813.0,0.5238095238,565.0,560.0,42441.0,Montreat College
17474.0,2,1891.0,0.4409,0.6196,27209.0,0.4057259714,530.0,540.0,44973.0,University of Mount Olive
10413.0,1,11327.0,0.5312,0.6691,27000.0,0.2735210653,545.0,535.0,44390.0,North Carolina A & T State University
13069.0,1,3084.0,0.3591,0.4306,20500.0,0.6035502959,635.0,595.0,44906.0,University of North Carolina at Asheville
13263.0,1,19722.0,0.2259,0.1946,14000.0,0.8061420345,625.0,635.0,67765.0,University of North Carolina at Chapel Hill
16873.0,1,23708.0,0.3489,0.4522,21500.0,0.5904379806,605.0,615.0,54580.0,University of North Carolina at Charlotte
11110.0,1,14889.0,0.4841,0.5195,22858.0,0.5458994513,608.0,570.0,46514.0,University of North Carolina at Greensboro
15328.0,1,5323.0,0.5721,0.6413,28250.0,0.2480196668,540.0,500.0,40346.0,North Carolina Central University
13097.0,1,935.0,0.2565,0.5141,23870.0,0.6398713826,643.0,628.0,40858.0,University of North Carolina School of the Arts
16239.0,1,24999.0,0.1919,0.35,20121.0,0.7544807966,665.0,690.0,65211.0,North Carolina State University at Raleigh
18119.0,2,1362.0,0.5128,0.6887,25000.0,0.3734177215,500.0,490.0,44504.0,North Carolina Wesleyan University
19999.0,1,14161.0,0.258,0.3859,19500.0,0.6282699494,640.0,630.0,52560.0,University of North Carolina Wilmington
24107.0,2,666.0,0.394,0.5747,22250.0,0.446728972,572.0,583.0,44061.0,William Peace University
11160.0,1,6179.0,0.4922,0.5275,25000.0,0.4437374414,520.0,495.0,41470.0,University of North Carolina at Pembroke
19182.0,2,744.0,0.5468,0.7155,26163.0,0.5455820477,514.0,514.0,45009.0,Pfeiffer University
28764.0,2,1418.0,0.2677,0.5377,25000.0,0.5755868545,575.0,574.0,58774.0,Queens University of Charlotte
22645.0,2,133.0,0.6303,0.7636,27000.0,0.4,495.0,465.0,34058.0,Mid-Atlantic Christian University
10492.0,2,346.0,0.5752,0.5244,26649.0,0.5424354244,580.0,547.0,44315.0,Salem College
13435.0,1,4581.0,0.6364,0.6737,25000.0,0.338790932,480.0,480.0,40976.0,Winston-Salem State University
13640.0,1,9980.0,0.3453,0.486,21868.0,0.5945945946,580.0,565.0,44755.0,Western Carolina University
14557.0,1,1166.0,0.2397,0.4113,18442.0,0.7559322034,488.0,506.0,49125.0,Dickinson State University
20087.0,2,992.0,0.2971,0.7029,27000.0,0.7509803922,505.0,515.0,53878.0,University of Jamestown
12993.0,1,2248.0,0.2169,0.3863,19609.0,0.7124814264,540.0,555.0,47001.0,Minot State University
17424.0,1,8998.0,0.1731,0.4511,22057.0,0.757362356,590.0,610.0,61403.0,University of North Dakota
17692.0,1,9932.0,0.1883,0.5172,23199.0,0.812988903,589.0,616.0,58936.0,North Dakota State University-Main Campus
13060.0,1,942.0,0.1765,0.3595,20369.0,0.6954022989,540.0,523.0,48672.0,Valley City State University
21151.0,2,2991.0,0.2448,0.4468,25000.0,0.6762738034,580.0,570.0,51188.0,Ashland University
26072.0,2,2808.0,0.2916,0.8136,27000.0,0.6657488987,575.0,570.0,52535.0,Baldwin Wallace University
16310.0,1,12779.0,0.2353,0.5077,25000.0,0.53372835,560.0,555.0,46918.0,Bowling Green State University-Main Campus
22385.0,2,2045.0,0.2822,0.7656,26889.0,0.6276378489,575.0,555.0,51328.0,Capital University
37702.0,2,5697.0,0.1564,0.5006,24000.0,0.8510473235,710.0,760.0,81346.0,Case Western Reserve University
22772.0,2,3613.0,0.1777,0.4264,20937.0,0.8684719536,630.0,605.0,53681.0,Cedarville University
12617.0,1,6017.0,0.7065,0.2925,30739.0,0.1693376068,425.0,435.0,33476.0,Central State University
22114.0,1,27188.0,0.1732,0.3796,21250.0,0.5712218317,620.0,630.0,51185.0,University of Cincinnati-Main Campus
30692.0,2,574.0,0.4558,0.7763,27000.0,0.5964285714,610.0,545.0,45283.0,Cleveland Institute of Art
15544.0,1,10208.0,0.3799,0.4941,21797.0,0.4748499571,520.0,515.0,49935.0,Cleveland State University
27407.0,2,8555.0,0.1459,0.4627,23250.0,0.8415124698,615.0,615.0,71015.0,University of Dayton
24268.0,2,516.0,0.5089,0.7722,26813.0,0.5283018868,490.0,495.0,45558.0,Defiance College
32002.0,2,2312.0,0.1659,0.3895,26000.0,0.801056338,650.0,680.0,60673.0,Denison University
22625.0,2,2204.0,0.1578,0.4108,25439.0,0.7071942446,562.0,550.0,54862.0,The University of Findlay
22116.0,2,1036.0,0.3653,0.9283,27000.0,0.642287234,551.0,545.0,48089.0,Heidelberg University
29172.0,2,2609.0,0.1877,0.5731,26000.0,0.7476489028,620.0,610.0,61963.0,John Carroll University
18778.0,1,20136.0,0.2756,0.5203,24500.0,0.4705913244,555.0,550.0,45019.0,Kent State University at Kent
33706.0,2,1868.0,0.0991,0.2285,18527.0,0.8681672026,715.0,705.0,63557.0,Kenyon College
21216.0,2,644.0,0.3465,0.6126,26000.0,0.6378676471,510.0,508.0,48356.0,Lake Erie College
18203.0,2,882.0,0.3519,0.6185,26289.0,0.6322834646,537.0,549.0,48729.0,Malone University
19568.0,2,1124.0,0.2705,0.6978,27000.0,0.7050938338,545.0,525.0,54790.0,Marietta College
24068.0,2,1215.0,0.3515,0.6538,20834.0,0.5430232558,434.0,395.0,59874.0,Mercy College of Ohio
24592.0,1,16868.0,0.1166,0.3246,23000.0,0.5838356164,630.0,635.0,55590.0,Miami University-Oxford
22836.0,2,1865.0,0.3187,0.7916,27000.0,0.7211191336,525.0,555.0,52577.0,University of Mount Union
21698.0,2,1490.0,0.3538,0.6158,25000.0,0.6150662252,564.0,555.0,48060.0,Mount Vernon Nazarene University
17062.0,2,1087.0,0.2333,0.5381,26827.0,0.5870901639,539.0,567.0,52319.0,Mount Saint Joseph University
16223.0,2,1141.0,0.4054,0.6456,27000.0,0.464532872,520.0,475.0,49494.0,Notre Dame College
34498.0,2,2942.0,0.091,0.2701,26000.0,0.8158253752,715.0,684.0,52483.0,Oberlin College
24401.0,2,2187.0,0.2258,0.616,27000.0,0.8451290591,590.0,605.0,75783.0,Ohio Northern University
18623.0,1,45986.0,0.1999,0.3137,19976.0,0.6281889505,660.0,685.0,58596.0,Ohio State University-Main Campus
19695.0,1,17899.0,0.2166,0.4437,21056.0,0.5229866104,595.0,585.0,49666.0,Ohio University-Main Campus
24089.0,2,1338.0,0.2784,0.6311,27000.0,0.7687776141,650.0,650.0,53520.0,Ohio Wesleyan University
21920.0,2,2180.0,0.2399,0.7233,26000.0,0.6993006993,565.0,566.0,50687.0,Otterbein University
18769.0,2,2443.0,0.2144,0.707,23384.0,0.755952381,615.0,590.0,47070.0,Franciscan University of Steubenville
16650.0,1,12016.0,0.2696,0.4183,22250.0,0.470817942,570.0,585.0,49962.0,University of Toledo
16690.0,2,657.0,0.3472,0.7819,26250.0,0.5301003344,584.0,522.0,56285.0,Ursuline College
16745.0,2,1635.0,0.253,0.5578,27000.0,0.6626213592,553.0,575.0,55799.0,Walsh University
6942.0,2,528.0,0.7699,0.6606,26468.0,0.3621730382,515.0,449.0,37921.0,Wilberforce University
19932.0,2,1027.0,0.3768,0.7579,24208.0,0.6394948335,525.0,530.0,46654.0,Wilmington College
21795.0,2,1256.0,0.2872,0.8201,27000.0,0.7128205128,570.0,550.0,57280.0,Wittenberg University
22852.0,2,1960.0,0.2037,0.4751,26500.0,0.7438596491,670.0,655.0,54485.0,The College of Wooster
15455.0,1,6879.0,0.3089,0.4351,22750.0,0.5337291561,555.0,543.0,47344.0,Wright State University-Main Campus
11477.0,1,1094.0,0.203,0.2938,22750.0,0.5337291561,395.0,445.0,47344.0,Wright State University-Lake Campus
31642.0,2,5124.0,0.1353,0.5586,23250.0,0.734502924,600.0,585.0,60750.0,Xavier University
12318.0,1,8306.0,0.3467,0.4309,24000.0,0.3928376162,530.0,525.0,41663.0,Youngstown State University
16035.0,2,266.0,0.5325,0.418,26187.0,0.3480176211,520.0,466.0,37408.0,Bacone College
21939.0,2,780.0,0.2756,0.4716,24813.0,0.6086956522,505.0,500.0,54357.0,Oklahoma Wesleyan University
11157.0,1,2552.0,0.4063,0.3001,17671.0,0.4799068142,424.0,497.0,43159.0,East Central University
16856.0,2,279.0,0.5051,0.4746,22626.0,0.4887218045,505.0,465.0,41437.0,Randall University
9769.0,1,5212.0,0.4399,0.4066,17367.0,0.5253731343,517.0,465.0,43257.0,Northeastern State University
10970.0,1,1408.0,0.414,0.4372,17355.0,0.5615034169,485.0,485.0,43404.0,Northwestern Oklahoma State University
18369.0,2,1736.0,0.2488,0.4887,26000.0,0.7415048544,560.0,550.0,47069.0,Oklahoma Christian University
13188.0,1,19841.0,0.2703,0.3852,20500.0,0.6438698916,580.0,570.0,53923.0,Oklahoma State University-Main Campus
20564.0,2,1407.0,0.3358,0.541,24801.0,0.7034482759,560.0,535.0,44360.0,Oklahoma Baptist University
26834.0,2,1425.0,0.2121,0.469,20835.0,0.7198321091,585.0,552.0,50325.0,Oklahoma City University
19867.0,1,20800.0,0.2286,0.3283,20654.0,0.6822807543,625.0,620.0,59648.0,University of Oklahoma-Norman Campus
23385.0,2,3186.0,0.3612,0.5114,27000.0,0.62911485,535.0,520.0,44293.0,Oral Roberts University
10426.0,1,2832.0,0.3974,0.588,17000.0,0.4996873046,490.0,490.0,44617.0,Southeastern Oklahoma State University
26781.0,2,2698.0,0.2076,0.3209,21500.0,0.7917304747,605.0,615.0,56788.0,University of Tulsa
30927.0,2,2545.0,0.2813,0.6817,24250.0,0.7133580705,620.0,600.0,54279.0,George Fox University
35940.0,2,2096.0,0.2022,0.6514,19500.0,0.8196428571,690.0,640.0,52151.0,Lewis & Clark College
19991.0,2,470.0,0.3643,0.5967,23500.0,0.5393586006,608.0,570.0,47221.0,Bushnell University
16029.0,1,3257.0,0.2307,0.2949,22500.0,0.6884057971,594.0,589.0,70363.0,Oregon Institute of Technology
18010.0,1,27038.0,0.2281,0.3305,21221.0,0.6664015453,620.0,625.0,60461.0,Oregon State University
34063.0,2,1638.0,0.2736,0.8407,23223.0,0.7698113208,600.0,600.0,56365.0,Pacific University
13334.0,1,15674.0,0.3922,0.3637,20500.0,0.5402061856,575.0,550.0,54567.0,Portland State University
35683.0,2,3565.0,0.1497,0.3865,21370.0,0.866367713,643.0,620.0,77017.0,University of Portland
9931.0,1,3208.0,0.2504,0.327,20332.0,0.4965063707,565.0,540.0,47362.0,Southern Oregon University
26490.0,2,861.0,0.3282,0.5725,22625.0,0.6834264432,554.0,530.0,49092.0,Corban University
25238.0,2,243.0,0.4044,0.5699,22250.0,0.6022727273,600.0,534.0,42001.0,Bryn Athyn College of the New Church
23617.0,2,1538.0,0.3041,0.6149,27000.0,0.7886363636,630.0,615.0,61188.0,Allegheny College
27678.0,2,2265.0,0.2389,0.7832,25788.0,0.7110204082,595.0,575.0,57821.0,DeSales University
26188.0,2,1703.0,0.3282,0.644,27000.0,0.6764705882,600.0,580.0,54467.0,Arcadia University
39403.0,2,3714.0,0.1031,0.3383,27000.0,0.8962703963,675.0,698.0,86631.0,Bucknell University
19978.0,2,1292.0,0.3825,0.6977,26000.0,0.6877005348,558.0,549.0,54218.0,Cabrini University
19932.0,1,4314.0,0.3601,0.632,23725.0,0.6352506353,530.0,515.0,47323.0,California University of Pennsylvania
19581.0,2,1244.0,0.4166,0.7338,25500.0,0.5677966102,535.0,513.0,48929.0,Carlow University
37846.0,2,6880.0,0.1486,0.3812,21750.0,0.9117859725,735.0,785.0,111064.0,Carnegie Mellon University
23005.0,2,1041.0,0.4191,0.8355,27000.0,0.5516898608,575.0,540.0,55062.0,Cedar Crest College
26516.0,2,1011.0,0.4842,0.7849,26389.0,0.4669187146,505.0,490.0,50257.0,Chestnut Hill College
26566.0,2,1644.0,0.3161,0.7648,25000.0,0.763,585.0,565.0,53163.0,Delaware Valley University
23167.0,2,14308.0,0.2428,0.4947,25325.0,0.7660676704,645.0,665.0,79785.0,Drexel University
33823.0,2,5071.0,0.1728,0.5844,26244.0,0.82239819,620.0,605.0,71826.0,Duquesne University
17974.0,1,4275.0,0.3899,0.5764,24218.0,0.6595230909,530.0,525.0,52913.0,East Stroudsburg University of Pennsylvania
17096.0,1,2779.0,0.3716,0.6217,26000.0,0.5550200803,545.0,525.0,40051.0,Edinboro University of Pennsylvania
25855.0,2,1667.0,0.1878,0.6765,27000.0,0.7891459075,595.0,580.0,63220.0,Elizabethtown College
21964.0,2,2681.0,0.2653,0.6135,27000.0,0.6676258993,560.0,560.0,57091.0,Gannon University
26853.0,2,2399.0,0.1943,0.5309,26999.0,0.895483871,680.0,675.0,72638.0,Gettysburg College
26072.0,2,1484.0,0.2809,0.6307,25000.0,0.6099342586,550.0,545.0,62124.0,Gwynedd Mercy University
29138.0,2,1420.0,0.153,0.1171,13621.0,0.9055555556,735.0,745.0,78330.0,Haverford College
11696.0,2,2141.0,0.3653,0.7315,25125.0,0.6310845431,578.0,498.0,60485.0,Holy Family University
28338.0,2,1363.0,0.2522,0.5452,27000.0,0.6103789127,590.0,567.0,58673.0,Immaculata University
20201.0,1,6989.0,0.3534,0.6693,26798.0,0.6469657751,530.0,510.0,46764.0,Indiana University of Pennsylvania-Main Campus
18666.0,2,1055.0,0.5045,0.6994,26000.0,0.5537340619,520.0,525.0,39466.0,Keystone College
21898.0,1,6484.0,0.3237,0.659,26000.0,0.6886117358,555.0,540.0,49199.0,Kutztown University of Pennsylvania
22044.0,2,932.0,0.3677,0.6166,25000.0,0.6262626263,545.0,518.0,48621.0,La Roche University
41937.0,2,2719.0,0.111,0.2355,16000.0,0.9072512648,680.0,700.0,94200.0,Lafayette College
22475.0,2,1350.0,0.3267,0.559,20500.0,0.6181533646,565.0,545.0,41277.0,Lancaster Bible College
26714.0,2,1635.0,0.2172,0.6792,27000.0,0.7960526316,589.0,595.0,56367.0,Lebanon Valley College
32698.0,2,5446.0,0.1807,0.3642,21960.0,0.8837944664,688.0,720.0,100559.0,Lehigh University
14404.0,1,1763.0,0.6158,0.7356,28250.0,0.3179571664,498.0,484.0,39222.0,Lincoln University
15583.0,1,2361.0,0.3326,0.6593,26500.0,0.6450813871,545.0,540.0,48116.0,Lock Haven University
18253.0,2,1081.0,0.4441,0.784,27000.0,0.7358490566,585.0,580.0,56167.0,Lycoming College
12733.0,1,1487.0,0.4404,0.631,26000.0,0.6198347107,535.0,525.0,44818.0,Mansfield University of Pennsylvania
20741.0,2,1719.0,0.3225,0.6858,26186.0,0.6813852814,570.0,550.0,51671.0,Marywood University
23560.0,2,2350.0,0.1982,0.6098,25621.0,0.8275862069,615.0,605.0,54532.0,Messiah University
19504.0,1,6093.0,0.2741,0.5315,23507.0,0.682199211,560.0,550.0,50554.0,Millersville University of Pennsylvania
26983.0,2,2052.0,0.1896,0.5611,25455.0,0.8025936599,650.0,635.0,70439.0,Muhlenberg College
27241.0,2,1682.0,0.3841,0.6823,27000.0,0.5385169186,503.0,493.0,54198.0,Neumann University
14851.0,2,10644.0,0.138,0.1001,15715.0,0.8442136499,745.0,780.0,112761.0,University of Pennsylvania
34773.0,2,1311.0,0.269,0.707,27000.0,0.8470588235,605.0,610.0,104361.0,University of the Sciences
17105.0,1,1154.0,0.4636,0.7295,24250.0,0.752639087,545.0,540.0,61744.0,University of Pittsburgh-Bradford
18362.0,1,1317.0,0.3658,0.6058,24250.0,0.752639087,565.0,555.0,61744.0,University of Pittsburgh-Greensburg
17836.0,1,2116.0,0.2984,0.6299,24250.0,0.752639087,565.0,560.0,61744.0,University of Pittsburgh-Johnstown
27926.0,1,19961.0,0.1317,0.3785,24250.0,0.752639087,675.0,685.0,61744.0,University of Pittsburgh-Pittsburgh Campus
8488.0,1,32.0,0.5455,0.8788,24250.0,0.752639087,555.0,540.0,61744.0,University of Pittsburgh-Titusville
24209.0,2,2567.0,0.3834,0.7427,27000.0,0.5249554367,545.0,520.0,44613.0,Point Park University
18737.0,2,288.0,0.329,0.7134,20885.0,0.7246376812,543.0,509.0,68832.0,Reading Hospital School of Health Sciences
